Area code;Donor;Project Code;Session No;Oblast;Raion;Hromada;Location name;Date;Topic;Language;Facilitator;Settlement type;Gender;Age;Status;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;53;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;48;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;61;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;61;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;61;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;70;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;72;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;39;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;26;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;36;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;33;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;39;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;39;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;30;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;35;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Male;72;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Male;41;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;46;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;12;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;36;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;65;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;39;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;61;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;56;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;13;Chernihivska;Koriukivskyi;Menska;Mena;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;29;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;14;Chernihivska;Koriukivskyi;Menska;Birkivka;24 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;22;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;72;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;71;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;75;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;74;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;79;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;66;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;15;Chernihivska;Chernihivskyi;Novobilouska;Rivnopillia;25 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;72;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;42;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;30;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;20;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;23;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;19;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;16;Chernihivska;Chernihivskyi;Koriukivska;Oleksandrivka;26 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;19;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;76;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;66;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;73;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;68;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;76;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;73;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;73;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;55;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;77;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;77;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;72;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;61;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;17;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;45;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;69;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;61;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;60;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;75;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;74;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;51;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;75;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;84;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;69;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;18;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;31 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;19;Chernihivska;Koriukivskyi;Menska;Osmaky;01 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;31;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;19;Chernihivska;Koriukivskyi;Menska;Osmaky;01 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;27;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;19;Chernihivska;Koriukivskyi;Menska;Osmaky;01 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;43;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;19;Chernihivska;Koriukivskyi;Menska;Osmaky;01 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;21;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;69;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;49;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;68;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;72;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;20;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;02 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;56;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;49;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;72;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;51;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;64;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;77;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;21;Chernihivska;Chernihivskyi;Horodnianska;Khrypivka;03 February 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;66;Conflict affected;
