_ID;Project;Payment Done; Amount ;Program
394400059;UKR-000284 BHA;YES;39 000;CashForRent
394400075;UKR-000284 BHA;YES;39 000;CashForRent
394400089;UKR-000284 BHA;YES;39 000;CashForRent
394400106;UKR-000284 BHA;YES;51 000;CashForRent
394400118;UKR-000284 BHA;YES;39 000;CashForRent
394400124;UKR-000284 BHA;YES;39 000;CashForRent
394400125;UKR-000284 BHA;YES;24 500;CashForRent
394400138;UKR-000284 BHA;YES;39 000;CashForRent
394400142;UKR-000284 BHA;YES;24 500;CashForRent
394400147;UKR-000284 BHA;YES;39 000;CashForRent
394400152;UKR-000284 BHA;YES;24 500;CashForRent
394400165;UKR-000284 BHA;YES;44 000;CashForRent
394400175;UKR-000284 BHA;YES;39 000;CashForRent
394400190;UKR-000284 BHA;YES;39 000;CashForRent
394400204;UKR-000284 BHA;YES;44 000;CashForRent
394400225;UKR-000284 BHA;YES;39 000;CashForRent
394400241;UKR-000284 BHA;YES;39 000;CashForRent
394400254;UKR-000284 BHA;YES;39 000;CashForRent
394400261;UKR-000284 BHA;YES;42 000;CashForRent
394400273;UKR-000284 BHA;YES;44 000;CashForRent
394400282;UKR-000284 BHA;YES;44 000;CashForRent
394400289;UKR-000284 BHA;YES;44 000;CashForRent
394400291;UKR-000284 BHA;YES;24 500;CashForRent
394400301;UKR-000284 BHA;NO;6 660;MPCA
394400309;UKR-000284 BHA;YES;47 000;CashForRent
394400313;UKR-000284 BHA;YES;44 000;CashForRent
394400318;UKR-000284 BHA;YES;19 500;CashForRent
394400323;UKR-000284 BHA;YES;44 000;CashForRent
394400330;UKR-000284 BHA;YES;24 500;CashForRent
394400341;UKR-000284 BHA;YES;44 000;CashForRent
394400343;UKR-000284 BHA;YES;24 500;CashForRent
394400354;UKR-000284 BHA;YES;39 000;CashForRent
394400356;UKR-000284 BHA;YES;56 000;CashForRent
394400365;UKR-000284 BHA;YES;26 000;CashForRent
394400366;UKR-000284 BHA;NO;13 320;MPCA
394400368;UKR-000284 BHA;YES;19 500;CashForRent
394400372;UKR-000284 BHA;YES;19 500;CashForRent
394400373;UKR-000284 BHA;YES;44 000;CashForRent
394400380;UKR-000284 BHA;YES;44 000;CashForRent
394400381;UKR-000284 BHA;YES;44 000;CashForRent
394400390;UKR-000284 BHA;YES;44 000;CashForRent
394400411;UKR-000284 BHA;YES;24 500;CashForRent
394400427;UKR-000284 BHA;YES;39 000;CashForRent
394400435;UKR-000284 BHA;YES;44 000;CashForRent
394400457;UKR-000284 BHA;YES;21 000;CashForRent
394400460;UKR-000284 BHA;YES;44 000;CashForRent
394400467;UKR-000284 BHA;YES;19 500;CashForRent
394400474;UKR-000284 BHA;YES;44 000;CashForRent
394400485;UKR-000284 BHA;YES;24 500;CashForRent
394400505;UKR-000284 BHA;YES;47 000;CashForRent
394400508;UKR-000284 BHA;YES;39 000;CashForRent
394400520;UKR-000284 BHA;YES;39 000;CashForRent
394400529;UKR-000284 BHA;YES;25 500;CashForRent
394400533;UKR-000284 BHA;YES;39 000;CashForRent
394400545;UKR-000284 BHA;YES;19 500;CashForRent
394400542;UKR-000284 BHA;YES;39 000;CashForRent
394400551;UKR-000284 BHA;YES;19 500;CashForRent
394400563;UKR-000284 BHA;YES;44 000;CashForRent
394400570;UKR-000284 BHA;YES;39 000;CashForRent
394400574;UKR-000284 BHA;NO;6 660;MPCA
394400584;UKR-000284 BHA;YES;25 500;CashForRent
394400591;UKR-000284 BHA;YES;39 000;CashForRent
394413619;UKR-000284 BHA;YES;39 000;CashForRent
394413634;UKR-000284 BHA;NO;13 320;MPCA
394413645;UKR-000284 BHA;YES;39 000;CashForRent
394413655;UKR-000284 BHA;YES;39 000;CashForRent
394413662;UKR-000284 BHA;YES;51 000;CashForRent
394413670;UKR-000284 BHA;YES;39 000;CashForRent
394413675;UKR-000284 BHA;YES;39 000;CashForRent
394413692;UKR-000284 BHA;YES;39 000;CashForRent
394413704;UKR-000284 BHA;YES;39 000;CashForRent
394413714;UKR-000284 BHA;YES;39 000;CashForRent
394413726;UKR-000284 BHA;YES;39 000;CashForRent
394413736;UKR-000284 BHA;YES;39 000;CashForRent
394413747;UKR-000284 BHA;YES;39 000;CashForRent
394413761;UKR-000284 BHA;YES;42 000;CashForRent
394413773;UKR-000284 BHA;YES;39 000;CashForRent
394413787;UKR-000284 BHA;YES;19 500;CashForRent
394413803;UKR-000284 BHA;YES;19 500;CashForRent
394413821;UKR-000284 BHA;YES;19 500;CashForRent
394413842;UKR-000284 BHA;YES;19 500;CashForRent
394413855;UKR-000284 BHA;YES;39 000;CashForRent
394413868;UKR-000284 BHA;YES;19 500;CashForRent
394413876;UKR-000284 BHA;YES;44 000;CashForRent
394413890;UKR-000284 BHA;YES;47 000;CashForRent
394413905;UKR-000284 BHA;YES;39 000;CashForRent
394413921;UKR-000284 BHA;YES;19 500;CashForRent
394413933;UKR-000284 BHA;YES;19 500;CashForRent
394413942;UKR-000284 BHA;NO;13 320;MPCA
394413953;UKR-000284 BHA;YES;44 000;CashForRent
394413963;UKR-000284 BHA;YES;56 000;CashForRent
394413979;UKR-000284 BHA;YES;56 000;CashForRent
394413993;UKR-000284 BHA;YES;56 000;CashForRent
394414001;UKR-000284 BHA;YES;56 000;CashForRent
394414013;UKR-000284 BHA;YES;56 000;CashForRent
394414026;UKR-000284 BHA;YES;47 000;CashForRent
394414043;UKR-000284 BHA;YES;44 000;CashForRent
394414053;UKR-000284 BHA;YES;44 000;CashForRent
394414061;UKR-000284 BHA;YES;47 000;CashForRent
394414072;UKR-000284 BHA;YES;19 500;CashForRent
394414084;UKR-000284 BHA;YES;44 000;CashForRent
394414095;UKR-000284 BHA;YES;44 000;CashForRent
394414107;UKR-000284 BHA;YES;44 000;CashForRent
394414121;UKR-000284 BHA;YES;44 000;CashForRent
394414130;UKR-000284 BHA;YES;44 000;CashForRent
394414141;UKR-000284 BHA;YES;47 000;CashForRent
394414156;UKR-000284 BHA;YES;44 000;CashForRent
394414173;UKR-000284 BHA;YES;44 000;CashForRent
394414187;UKR-000284 BHA;YES;44 000;CashForRent
394414199;UKR-000284 BHA;YES;44 000;CashForRent
394414207;UKR-000284 BHA;YES;44 000;CashForRent
394414217;UKR-000284 BHA;YES;30 500;CashForRent
394414229;UKR-000284 BHA;YES;39 000;CashForRent
394414241;UKR-000284 BHA;YES;44 000;CashForRent
394414247;UKR-000284 BHA;YES;44 000;CashForRent
394414255;UKR-000284 BHA;YES;56 000;CashForRent
394416679;UKR-000284 BHA;YES;39 000;CashForRent
394416692;UKR-000284 BHA;YES;42 000;CashForRent
394416705;UKR-000284 BHA;YES;39 000;CashForRent
394416716;UKR-000284 BHA;YES;39 000;CashForRent
394416729;UKR-000284 BHA;YES;39 000;CashForRent
394416739;UKR-000284 BHA;YES;47 000;CashForRent
394416749;UKR-000284 BHA;YES;42 000;CashForRent
394416755;UKR-000284 BHA;YES;56 000;CashForRent
394416760;UKR-000284 BHA;YES;44 000;CashForRent
394416765;UKR-000284 BHA;YES;24 500;CashForRent
394416780;UKR-000284 BHA;YES;24 500;CashForRent
394416787;UKR-000284 BHA;NO;6 660;MPCA
394416796;UKR-000284 BHA;YES;24 500;CashForRent
394416802;UKR-000284 BHA;YES;44 000;CashForRent
394416808;UKR-000284 BHA;YES;44 000;CashForRent
394416812;UKR-000284 BHA;YES;39 000;CashForRent
394416825;UKR-000284 BHA;YES;44 000;CashForRent
394416830;UKR-000284 BHA;YES;44 000;CashForRent
394416836;UKR-000284 BHA;YES;44 000;CashForRent
394416840;UKR-000284 BHA;YES;51 000;CashForRent
394416851;UKR-000284 BHA;YES;42 000;CashForRent
394416863;UKR-000284 BHA;YES;42 000;CashForRent
394416879;UKR-000284 BHA;YES;39 000;CashForRent
394416891;UKR-000284 BHA;YES;25 500;CashForRent
394416900;UKR-000284 BHA;YES;44 000;CashForRent
394465984;UKR-000284 BHA;YES;47 000;CashForRent
399079499;UKR-000284 BHA;YES;24 500;CashForRent
400651742;UKR-000270 Pooled Funds;YES;6 660;MPCA
400651756;UKR-000270 Pooled Funds;YES;13 320;MPCA
400651759;UKR-000270 Pooled Funds;YES;13 320;MPCA
400651763;UKR-000270 Pooled Funds;YES;19 980;MPCA
400651815;UKR-000270 Pooled Funds;YES;6 660;MPCA
400651844;UKR-000270 Pooled Funds;YES;13 320;MPCA
400652164;UKR-000270 Pooled Funds;YES;6 660;MPCA
400652182;UKR-000270 Pooled Funds;YES;39 960;MPCA
403971674;UKR-000270 Pooled Funds;YES;13 320;MPCA
410408818;UKR-000270 Pooled Funds;YES;26 640;MPCA
410560036;UKR-000270 Pooled Funds;YES;13 320;MPCA
412050669;UKR-000270 Pooled Funds;YES;26 640;MPCA
412547014;UKR-000270 Pooled Funds;YES;13 320;MPCA
412807688;UKR-000270 Pooled Funds;YES;6 660;MPCA
412821278;UKR-000270 Pooled Funds;YES;6 660;MPCA
422059150;UKR-000270 Pooled Funds;NO;6 660;MPCA
422059153;UKR-000270 Pooled Funds;YES;13 320;MPCA
422059157;UKR-000270 Pooled Funds;YES;19 980;MPCA
422059164;UKR-000270 Pooled Funds;YES;19 980;MPCA
422059168;UKR-000270 Pooled Funds;YES;19 980;MPCA
422059172;UKR-000270 Pooled Funds;YES;13 320;MPCA
422068399;UKR-000270 Pooled Funds;YES;33 300;MPCA
422068404;UKR-000270 Pooled Funds;YES;19 980;MPCA
422068410;UKR-000270 Pooled Funds;YES;33 300;MPCA
422068417;UKR-000270 Pooled Funds;YES;26 640;MPCA
422068427;UKR-000270 Pooled Funds;YES;6 660;MPCA
422068445;UKR-000270 Pooled Funds;YES;13 320;MPCA
422068453;UKR-000270 Pooled Funds;YES;13 320;MPCA
422068459;UKR-000270 Pooled Funds;YES;13 320;MPCA
422068467;UKR-000270 Pooled Funds;YES;33 300;MPCA
422068478;UKR-000270 Pooled Funds;YES;6 660;MPCA
422321070;UKR-000270 Pooled Funds;YES;13 320;MPCA
422321076;UKR-000270 Pooled Funds;YES;13 320;MPCA
422321082;UKR-000270 Pooled Funds;YES;13 320;MPCA
422321092;UKR-000270 Pooled Funds;YES;19 980;MPCA
422321103;UKR-000270 Pooled Funds;YES;13 320;MPCA
422447215;UKR-000270 Pooled Funds;YES;33 300;MPCA
423984495;UKR-000270 Pooled Funds;YES;6 660;MPCA
423984501;UKR-000270 Pooled Funds;YES;33 300;MPCA
423984506;UKR-000270 Pooled Funds;YES;13 320;MPCA
423984511;UKR-000270 Pooled Funds;YES;33 300;MPCA
423984515;UKR-000270 Pooled Funds;YES;13 320;MPCA
423984519;UKR-000270 Pooled Funds;YES;26 640;MPCA
423984523;UKR-000270 Pooled Funds;YES;19 980;MPCA
424008601;UKR-000270 Pooled Funds;YES;6 660;MPCA
424008614;UKR-000270 Pooled Funds;YES;13 320;MPCA
424008623;UKR-000270 Pooled Funds;YES;19 980;MPCA
424008632;UKR-000270 Pooled Funds;YES;13 320;MPCA
424008640;UKR-000270 Pooled Funds;YES;6 660;MPCA
424008649;UKR-000270 Pooled Funds;YES;13 320;MPCA
424008661;UKR-000270 Pooled Funds;YES;26 640;MPCA
424008675;UKR-000270 Pooled Funds;YES;13 320;MPCA
424619668;UKR-000270 Pooled Funds;YES;13 320;MPCA
424620067;UKR-000270 Pooled Funds;YES;33 300;MPCA
424620069;UKR-000270 Pooled Funds;YES;6 660;MPCA
424620072;UKR-000270 Pooled Funds;YES;13 320;MPCA
424620073;UKR-000270 Pooled Funds;YES;13 320;MPCA
424620076;UKR-000270 Pooled Funds;YES;6 660;MPCA
426235554;UKR-000270 Pooled Funds;YES;6 660;MPCA
443609991;UKR-000270 Pooled Funds;YES;6 660;MPCA
445313392;UKR-000270 Pooled Funds;YES;13 320;MPCA
445313400;UKR-000270 Pooled Funds;YES;6 660;MPCA
451292518;UKR-000270 Pooled Funds;YES;8 880;MPCA
451313385;UKR-000270 Pooled Funds;YES;13 320;MPCA
451313389;UKR-000270 Pooled Funds;YES;8 880;MPCA
451639027;UKR-000270 Pooled Funds;YES;13 320;MPCA
451639043;UKR-000270 Pooled Funds;YES;19 980;MPCA
451639051;UKR-000270 Pooled Funds;YES;13 320;MPCA
451671811;UKR-000270 Pooled Funds;YES;26 640;MPCA
451829099;UKR-000270 Pooled Funds;YES;26 640;MPCA
451829124;UKR-000270 Pooled Funds;YES;13 320;MPCA
451829148;UKR-000270 Pooled Funds;NO;33 300;MPCA
451829592;UKR-000270 Pooled Funds;YES;19 980;MPCA
451829605;UKR-000270 Pooled Funds;YES;11 100;MPCA
451829614;UKR-000270 Pooled Funds;YES;13 320;MPCA
451829628;UKR-000270 Pooled Funds;YES;13 320;MPCA
455439257;UKR-000270 Pooled Funds;YES;39 960;MPCA
455439267;UKR-000270 Pooled Funds;YES;39 960;MPCA
455439291;UKR-000270 Pooled Funds;YES;22 200;MPCA
455439299;UKR-000270 Pooled Funds;YES;19 980;MPCA
455439316;UKR-000270 Pooled Funds;YES;39 960;MPCA
455439334;UKR-000270 Pooled Funds;YES;13 320;MPCA
455439348;UKR-000270 Pooled Funds;YES;6 660;MPCA
455441168;UKR-000270 Pooled Funds;YES;19 980;MPCA
455441262;UKR-000270 Pooled Funds;YES;13 320;MPCA
455441294;UKR-000270 Pooled Funds;YES;48 840;MPCA
455441368;UKR-000270 Pooled Funds;YES;26 640;MPCA
455441816;UKR-000270 Pooled Funds;YES;33 300;MPCA
455441920;UKR-000270 Pooled Funds;YES;33 300;MPCA
455442054;UKR-000270 Pooled Funds;YES;26 640;MPCA
455633472;UKR-000270 Pooled Funds;YES;39 960;MPCA
455633473;UKR-000270 Pooled Funds;YES;33 300;MPCA
455633476;UKR-000270 Pooled Funds;YES;19 980;MPCA
455633478;UKR-000270 Pooled Funds;YES;33 300;MPCA
455633481;UKR-000270 Pooled Funds;YES;13 320;MPCA
455633484;UKR-000270 Pooled Funds;YES;13 320;MPCA
455633487;UKR-000270 Pooled Funds;YES;59 940;MPCA
455633489;UKR-000270 Pooled Funds;YES;19 980;MPCA
455633492;UKR-000270 Pooled Funds;YES;39 960;MPCA
455669611;UKR-000270 Pooled Funds;YES;39 960;MPCA
455669624;UKR-000270 Pooled Funds;YES;33 300;MPCA
455669632;UKR-000270 Pooled Funds;YES;26 640;MPCA
455669645;UKR-000270 Pooled Funds;YES;46 620;MPCA
455669655;UKR-000270 Pooled Funds;YES;26 640;MPCA
455669660;UKR-000270 Pooled Funds;YES;39 960;MPCA
455669669;UKR-000270 Pooled Funds;YES;19 980;MPCA
461412881;UKR-000270 Pooled Funds;YES;6 660;MPCA
461412925;UKR-000270 Pooled Funds;YES;19 980;MPCA
461412936;UKR-000270 Pooled Funds;YES;13 320;MPCA
461412971;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413041;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413082;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413094;UKR-000270 Pooled Funds;YES;6 660;MPCA
461413107;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413137;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413180;UKR-000270 Pooled Funds;YES;26 640;MPCA
461413205;UKR-000270 Pooled Funds;YES;6 660;MPCA
461413233;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413374;UKR-000270 Pooled Funds;YES;19 980;MPCA
461413397;UKR-000270 Pooled Funds;YES;6 660;MPCA
461413498;UKR-000270 Pooled Funds;YES;19 980;MPCA
461413563;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413570;UKR-000270 Pooled Funds;YES;26 640;MPCA
461413657;UKR-000270 Pooled Funds;YES;33 300;MPCA
461413667;UKR-000270 Pooled Funds;YES;19 980;MPCA
461413696;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413718;UKR-000270 Pooled Funds;YES;33 300;MPCA
461413760;UKR-000270 Pooled Funds;YES;19 980;MPCA
461413800;UKR-000270 Pooled Funds;YES;6 660;MPCA
461413828;UKR-000270 Pooled Funds;YES;13 320;MPCA
461413847;UKR-000270 Pooled Funds;YES;26 640;MPCA
461413932;UKR-000270 Pooled Funds;YES;13 320;MPCA
461456513;UKR-000270 Pooled Funds;YES;13 320;MPCA
461456519;UKR-000270 Pooled Funds;YES;6 660;MPCA
461456560;UKR-000270 Pooled Funds;YES;13 320;MPCA
461456566;UKR-000270 Pooled Funds;YES;13 320;MPCA
461456577;UKR-000270 Pooled Funds;YES;26 640;MPCA
461456591;UKR-000270 Pooled Funds;YES;26 640;MPCA
461456610;UKR-000270 Pooled Funds;YES;6 660;MPCA
461456632;UKR-000270 Pooled Funds;YES;19 980;MPCA
461456638;UKR-000270 Pooled Funds;YES;6 660;MPCA
461456647;UKR-000270 Pooled Funds;YES;13 320;MPCA
461456654;UKR-000270 Pooled Funds;YES;33 300;MPCA
461456662;UKR-000270 Pooled Funds;YES;26 640;MPCA
461456679;UKR-000270 Pooled Funds;YES;26 640;MPCA
461456690;UKR-000270 Pooled Funds;YES;19 980;MPCA
461456699;UKR-000270 Pooled Funds;YES;26 640;MPCA
461456714;UKR-000270 Pooled Funds;YES;6 660;MPCA
461456834;UKR-000270 Pooled Funds;YES;6 660;MPCA
461456849;UKR-000270 Pooled Funds;YES;19 980;MPCA
461456924;UKR-000270 Pooled Funds;YES;6 660;MPCA
461456935;UKR-000270 Pooled Funds;YES;13 320;MPCA
461587848;UKR-000270 Pooled Funds;YES;26 640;MPCA
461587850;UKR-000270 Pooled Funds;YES;6 660;MPCA
461587857;UKR-000270 Pooled Funds;YES;13 320;MPCA
461587864;UKR-000270 Pooled Funds;YES;13 320;MPCA
461587867;UKR-000270 Pooled Funds;YES;19 980;MPCA
461587869;UKR-000270 Pooled Funds;YES;6 660;MPCA
461587872;UKR-000270 Pooled Funds;YES;13 320;MPCA
461587874;UKR-000270 Pooled Funds;YES;33 300;MPCA
461587875;UKR-000270 Pooled Funds;YES;13 320;MPCA
461587877;UKR-000270 Pooled Funds;YES;26 640;MPCA
461587879;UKR-000270 Pooled Funds;YES;33 300;MPCA
461593028;UKR-000270 Pooled Funds;YES;19 980;MPCA
461593059;UKR-000270 Pooled Funds;YES;26 640;MPCA
461593064;UKR-000270 Pooled Funds;YES;26 640;MPCA
461593077;UKR-000270 Pooled Funds;YES;19 980;MPCA
461593087;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593091;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593093;UKR-000270 Pooled Funds;YES;33 300;MPCA
461593096;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593100;UKR-000270 Pooled Funds;YES;33 300;MPCA
461593106;UKR-000270 Pooled Funds;YES;19 980;MPCA
461593117;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593120;UKR-000270 Pooled Funds;YES;39 960;MPCA
461593124;UKR-000270 Pooled Funds;YES;19 980;MPCA
461593556;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593653;UKR-000270 Pooled Funds;YES;19 980;MPCA
461593665;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593682;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593710;UKR-000270 Pooled Funds;YES;13 320;MPCA
461593736;UKR-000270 Pooled Funds;YES;13 320;MPCA
461595018;UKR-000270 Pooled Funds;YES;33 300;MPCA
461595021;UKR-000270 Pooled Funds;YES;26 640;MPCA
461595024;UKR-000270 Pooled Funds;YES;13 320;MPCA
461595035;UKR-000270 Pooled Funds;YES;13 320;MPCA
461595045;UKR-000270 Pooled Funds;YES;19 980;MPCA
461595054;UKR-000270 Pooled Funds;YES;33 300;MPCA
461595057;UKR-000270 Pooled Funds;YES;13 320;MPCA
461595059;UKR-000270 Pooled Funds;YES;6 660;MPCA
461595062;UKR-000270 Pooled Funds;YES;26 640;MPCA
461595072;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596145;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596147;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596150;UKR-000270 Pooled Funds;YES;26 640;MPCA
461596178;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596182;UKR-000270 Pooled Funds;YES;19 980;MPCA
461596186;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596190;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596598;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596604;UKR-000270 Pooled Funds;YES;19 980;MPCA
461596606;UKR-000270 Pooled Funds;YES;39 960;MPCA
461596608;UKR-000270 Pooled Funds;YES;26 640;MPCA
461596609;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596612;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596614;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596617;UKR-000270 Pooled Funds;YES;19 980;MPCA
461596623;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596629;UKR-000270 Pooled Funds;YES;26 640;MPCA
461596632;UKR-000270 Pooled Funds;YES;19 980;MPCA
461596635;UKR-000270 Pooled Funds;YES;19 980;MPCA
461596637;UKR-000270 Pooled Funds;YES;26 640;MPCA
461596641;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596656;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596659;UKR-000270 Pooled Funds;YES;13 320;MPCA
461596664;UKR-000270 Pooled Funds;YES;6 660;MPCA
461596682;UKR-000270 Pooled Funds;YES;13 320;MPCA
461599266;UKR-000270 Pooled Funds;YES;6 660;MPCA
461599269;UKR-000270 Pooled Funds;YES;6 660;MPCA
461599273;UKR-000270 Pooled Funds;YES;19 980;MPCA
461599280;UKR-000270 Pooled Funds;YES;13 320;MPCA
461599289;UKR-000270 Pooled Funds;YES;6 660;MPCA
461599292;UKR-000270 Pooled Funds;YES;59 940;MPCA
461599295;UKR-000270 Pooled Funds;YES;19 980;MPCA
461599414;UKR-000270 Pooled Funds;YES;33 300;MPCA
461599420;UKR-000270 Pooled Funds;YES;6 660;MPCA
461599428;UKR-000270 Pooled Funds;YES;6 660;MPCA
461600437;UKR-000270 Pooled Funds;YES;13 320;MPCA
461600920;UKR-000270 Pooled Funds;YES;19 980;MPCA
461600925;UKR-000270 Pooled Funds;YES;13 320;MPCA
461600933;UKR-000270 Pooled Funds;YES;19 980;MPCA
461600937;UKR-000270 Pooled Funds;YES;13 320;MPCA
461600944;UKR-000270 Pooled Funds;YES;26 640;MPCA
461600990;UKR-000270 Pooled Funds;YES;6 660;MPCA
464129778;UKR-000270 Pooled Funds;YES;13 320;MPCA
464129811;UKR-000270 Pooled Funds;YES;13 320;MPCA
464129834;UKR-000270 Pooled Funds;YES;19 980;MPCA
464129854;UKR-000270 Pooled Funds;YES;6 660;MPCA
464129881;UKR-000270 Pooled Funds;YES;6 660;MPCA
464129903;UKR-000270 Pooled Funds;YES;19 980;MPCA
464129919;UKR-000270 Pooled Funds;YES;6 660;MPCA
464129938;UKR-000270 Pooled Funds;YES;19 980;MPCA
464129958;UKR-000270 Pooled Funds;YES;13 320;MPCA
464129978;UKR-000270 Pooled Funds;YES;19 980;MPCA
464129998;UKR-000270 Pooled Funds;YES;19 980;MPCA
464130028;UKR-000270 Pooled Funds;YES;13 320;MPCA
464130058;UKR-000270 Pooled Funds;YES;6 660;MPCA
464130082;UKR-000270 Pooled Funds;YES;6 660;MPCA
464130098;UKR-000270 Pooled Funds;YES;13 320;MPCA
464130109;UKR-000270 Pooled Funds;YES;6 660;MPCA
464130146;UKR-000270 Pooled Funds;YES;33 300;MPCA
464130161;UKR-000270 Pooled Funds;YES;26 640;MPCA
464130170;UKR-000270 Pooled Funds;YES;33 300;MPCA
464130186;UKR-000270 Pooled Funds;YES;26 640;MPCA
464130199;UKR-000270 Pooled Funds;YES;13 320;MPCA
464130205;UKR-000270 Pooled Funds;YES;13 320;MPCA
464130219;UKR-000270 Pooled Funds;YES;13 320;MPCA
464130234;UKR-000270 Pooled Funds;YES;19 980;MPCA
464130255;UKR-000270 Pooled Funds;YES;19 980;MPCA
464130273;UKR-000270 Pooled Funds;YES;33 300;MPCA
464130283;UKR-000270 Pooled Funds;YES;39 960;MPCA
464130292;UKR-000270 Pooled Funds;YES;19 980;MPCA
464130310;UKR-000270 Pooled Funds;YES;6 660;MPCA
464130322;UKR-000270 Pooled Funds;YES;39 960;MPCA
464130343;UKR-000270 Pooled Funds;YES;6 660;MPCA
464130362;UKR-000270 Pooled Funds;YES;46 620;MPCA
464130377;UKR-000270 Pooled Funds;YES;26 640;MPCA
464130405;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149629;UKR-000270 Pooled Funds;YES;39 960;MPCA
464149642;UKR-000270 Pooled Funds;YES;33 300;MPCA
464149660;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149672;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149690;UKR-000270 Pooled Funds;YES;6 660;MPCA
464149704;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149726;UKR-000270 Pooled Funds;YES;6 660;MPCA
464149741;UKR-000270 Pooled Funds;YES;19 980;MPCA
464149763;UKR-000270 Pooled Funds;YES;19 980;MPCA
464149779;UKR-000270 Pooled Funds;YES;6 660;MPCA
464149794;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149804;UKR-000270 Pooled Funds;YES;19 980;MPCA
464149817;UKR-000270 Pooled Funds;YES;6 660;MPCA
464149831;UKR-000270 Pooled Funds;YES;39 960;MPCA
464149844;UKR-000270 Pooled Funds;YES;13 320;MPCA
464149858;UKR-000270 Pooled Funds;YES;13 320;MPCA
464149876;UKR-000270 Pooled Funds;YES;13 320;MPCA
464149890;UKR-000270 Pooled Funds;YES;19 980;MPCA
464149916;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149934;UKR-000270 Pooled Funds;YES;6 660;MPCA
464149947;UKR-000270 Pooled Funds;YES;26 640;MPCA
464149963;UKR-000270 Pooled Funds;YES;13 320;MPCA
464149995;UKR-000270 Pooled Funds;YES;13 320;MPCA
464150017;UKR-000270 Pooled Funds;YES;19 980;MPCA
464150036;UKR-000270 Pooled Funds;YES;26 640;MPCA
464150048;UKR-000270 Pooled Funds;YES;6 660;MPCA
464150073;UKR-000270 Pooled Funds;YES;13 320;MPCA
464150092;UKR-000270 Pooled Funds;YES;33 300;MPCA
464150112;UKR-000270 Pooled Funds;YES;13 320;MPCA
464150141;UKR-000270 Pooled Funds;YES;13 320;MPCA
464150163;UKR-000270 Pooled Funds;YES;13 320;MPCA
464150180;UKR-000270 Pooled Funds;YES;33 300;MPCA
464150199;UKR-000270 Pooled Funds;YES;33 300;MPCA
464150212;UKR-000270 Pooled Funds;YES;19 980;MPCA
464150226;UKR-000270 Pooled Funds;YES;6 660;MPCA
464150236;UKR-000270 Pooled Funds;YES;19 980;MPCA
464150251;UKR-000270 Pooled Funds;YES;13 320;MPCA
464150263;UKR-000270 Pooled Funds;YES;13 320;MPCA
464198896;UKR-000270 Pooled Funds;YES;33 300;MPCA
464198904;UKR-000270 Pooled Funds;YES;19 980;MPCA
464198918;UKR-000270 Pooled Funds;YES;33 300;MPCA
464198929;UKR-000270 Pooled Funds;YES;13 320;MPCA
464198935;UKR-000270 Pooled Funds;YES;19 980;MPCA
464198947;UKR-000270 Pooled Funds;YES;19 980;MPCA
464198957;UKR-000270 Pooled Funds;YES;53 280;MPCA
464198974;UKR-000270 Pooled Funds;YES;26 640;MPCA
464198989;UKR-000270 Pooled Funds;YES;19 980;MPCA
464198999;UKR-000270 Pooled Funds;YES;6 660;MPCA
464199015;UKR-000270 Pooled Funds;YES;6 660;MPCA
464199020;UKR-000270 Pooled Funds;YES;6 660;MPCA
464199028;UKR-000270 Pooled Funds;YES;13 320;MPCA
464199035;UKR-000270 Pooled Funds;YES;39 960;MPCA
464199041;UKR-000270 Pooled Funds;YES;26 640;MPCA
